tile_id,territory_id,territory_desc,location_x,location_y,class,class_name,resource_type,resource_desc
2728,76,일반 영토지역,3,4,1,일반 토지,0,None
2729,76,일반 영토지역,4,4,2,자원 토지,11,금
2730,76,일반 영토지역,5,4,1,일반 토지,0,None
2731,76,일반 영토지역,0,5,1,일반 토지,0,None
2732,76,일반 영토지역,1,5,2,자원 토지,12,은
2733,76,일반 영토지역,2,5,1,일반 토지,0,None
2734,76,일반 영토지역,3,5,2,자원 토지,13,진주
2735,76,일반 영토지역,4,5,2,자원 토지,14,향신료
2736,76,일반 영토지역,5,5,2,자원 토지,15,차
2737,77,일반 영토지역,0,0,1,일반 토지,0,None
2738,77,일반 영토지역,1,0,2,자원 토지,1,철
2739,77,일반 영토지역,2,0,2,자원 토지,2,구리
2740,77,일반 영토지역,3,0,1,일반 토지,0,None
2741,77,일반 영토지역,4,0,1,일반 토지,0,None
2742,77,일반 영토지역,5,0,1,일반 토지,0,None
2743,77,일반 영토지역,0,1,2,자원 토지,3,석탄
2744,77,일반 영토지역,1,1,1,일반 토지,0,None
2745,77,일반 영토지역,2,1,1,일반 토지,0,None
2746,77,일반 영토지역,3,1,2,자원 토지,4,석재
2747,77,일반 영토지역,4,1,1,일반 토지,0,None
2748,77,일반 영토지역,5,1,2,자원 토지,5,나무
2749,77,일반 영토지역,0,2,1,일반 토지,0,None
2750,77,일반 영토지역,1,2,1,일반 토지,0,None
2751,77,일반 영토지역,2,2,1,일반 토지,0,None
2752,77,일반 영토지역,3,2,1,일반 토지,0,None
2753,77,일반 영토지역,4,2,2,자원 토지,6,쌀
2754,77,일반 영토지역,5,2,1,일반 토지,0,None
2755,77,일반 영토지역,0,3,1,일반 토지,0,None
2756,77,일반 영토지역,1,3,2,자원 토지,7,보리
2757,77,일반 영토지역,2,3,1,일반 토지,0,None
2758,77,일반 영토지역,3,3,1,일반 토지,0,None
2759,77,일반 영토지역,4,3,2,자원 토지,8,밀
2760,77,일반 영토지역,5,3,2,자원 토지,9,감자
2761,77,일반 영토지역,0,4,1,일반 토지,0,None
2762,77,일반 영토지역,1,4,1,일반 토지,0,None
2763,77,일반 영토지역,2,4,2,자원 토지,10,옥수수
2764,77,일반 영토지역,3,4,1,일반 토지,0,None
2765,77,일반 영토지역,4,4,2,자원 토지,11,금
2766,77,일반 영토지역,5,4,1,일반 토지,0,None
2767,77,일반 영토지역,0,5,1,일반 토지,0,None
2768,77,일반 영토지역,1,5,2,자원 토지,12,은
2769,77,일반 영토지역,2,5,1,일반 토지,0,None
2770,77,일반 영토지역,3,5,2,자원 토지,13,진주
2771,77,일반 영토지역,4,5,2,자원 토지,14,향신료
2772,77,일반 영토지역,5,5,2,자원 토지,15,차
2773,78,일반 영토지역,0,0,1,일반 토지,0,None
2774,78,일반 영토지역,1,0,2,자원 토지,1,철
2775,78,일반 영토지역,2,0,2,자원 토지,2,구리
2776,78,일반 영토지역,3,0,1,일반 토지,0,None
2777,78,일반 영토지역,4,0,1,일반 토지,0,None
2778,78,일반 영토지역,5,0,1,일반 토지,0,None
2779,78,일반 영토지역,0,1,2,자원 토지,3,석탄
2780,78,일반 영토지역,1,1,1,일반 토지,0,None
2781,78,일반 영토지역,2,1,1,일반 토지,0,None
2782,78,일반 영토지역,3,1,2,자원 토지,4,석재
2783,78,일반 영토지역,4,1,1,일반 토지,0,None
2784,78,일반 영토지역,5,1,2,자원 토지,5,나무
2785,78,일반 영토지역,0,2,1,일반 토지,0,None
2786,78,일반 영토지역,1,2,1,일반 토지,0,None
2787,78,일반 영토지역,2,2,1,일반 토지,0,None
2788,78,일반 영토지역,3,2,1,일반 토지,0,None
2789,78,일반 영토지역,4,2,2,자원 토지,6,쌀
2790,78,일반 영토지역,5,2,1,일반 토지,0,None
2791,78,일반 영토지역,0,3,1,일반 토지,0,None
2792,78,일반 영토지역,1,3,2,자원 토지,7,보리
2793,78,일반 영토지역,2,3,1,일반 토지,0,None
2794,78,일반 영토지역,3,3,1,일반 토지,0,None
2795,78,일반 영토지역,4,3,2,자원 토지,8,밀
2796,78,일반 영토지역,5,3,2,자원 토지,9,감자
2797,78,일반 영토지역,0,4,1,일반 토지,0,None
2798,78,일반 영토지역,1,4,1,일반 토지,0,None
2799,78,일반 영토지역,2,4,2,자원 토지,10,옥수수
2800,78,일반 영토지역,3,4,1,일반 토지,0,None
2801,78,일반 영토지역,4,4,2,자원 토지,11,금
2802,78,일반 영토지역,5,4,1,일반 토지,0,None
2803,78,일반 영토지역,0,5,1,일반 토지,0,None
2804,78,일반 영토지역,1,5,2,자원 토지,12,은
2805,78,일반 영토지역,2,5,1,일반 토지,0,None
2806,78,일반 영토지역,3,5,2,자원 토지,13,진주
2807,78,일반 영토지역,4,5,2,자원 토지,14,향신료
2808,78,일반 영토지역,5,5,2,자원 토지,15,차
2809,79,일반 영토지역,0,0,1,일반 토지,0,None
2810,79,일반 영토지역,1,0,2,자원 토지,1,철
2811,79,일반 영토지역,2,0,2,자원 토지,2,구리
2812,79,일반 영토지역,3,0,1,일반 토지,0,None
2813,79,일반 영토지역,4,0,1,일반 토지,0,None
2814,79,일반 영토지역,5,0,1,일반 토지,0,None
2815,79,일반 영토지역,0,1,2,자원 토지,3,석탄
2816,79,일반 영토지역,1,1,1,일반 토지,0,None
2817,79,일반 영토지역,2,1,1,일반 토지,0,None
2818,79,일반 영토지역,3,1,2,자원 토지,4,석재
2819,79,일반 영토지역,4,1,1,일반 토지,0,None
2820,79,일반 영토지역,5,1,2,자원 토지,5,나무
2821,79,일반 영토지역,0,2,1,일반 토지,0,None
2822,79,일반 영토지역,1,2,1,일반 토지,0,None
2823,79,일반 영토지역,2,2,1,일반 토지,0,None
2824,79,일반 영토지역,3,2,1,일반 토지,0,None
2825,79,일반 영토지역,4,2,2,자원 토지,6,쌀
2826,79,일반 영토지역,5,2,1,일반 토지,0,None
2827,79,일반 영토지역,0,3,1,일반 토지,0,None
2828,79,일반 영토지역,1,3,2,자원 토지,7,보리
2829,79,일반 영토지역,2,3,1,일반 토지,0,None
2830,79,일반 영토지역,3,3,1,일반 토지,0,None
2831,79,일반 영토지역,4,3,2,자원 토지,8,밀
2832,79,일반 영토지역,5,3,2,자원 토지,9,감자
2833,79,일반 영토지역,0,4,1,일반 토지,0,None
2834,79,일반 영토지역,1,4,1,일반 토지,0,None
2835,79,일반 영토지역,2,4,2,자원 토지,10,옥수수
2836,79,일반 영토지역,3,4,1,일반 토지,0,None
2837,79,일반 영토지역,4,4,2,자원 토지,11,금
2838,79,일반 영토지역,5,4,1,일반 토지,0,None
2839,79,일반 영토지역,0,5,1,일반 토지,0,None
2840,79,일반 영토지역,1,5,2,자원 토지,12,은
2841,79,일반 영토지역,2,5,1,일반 토지,0,None
2842,79,일반 영토지역,3,5,2,자원 토지,13,진주
2843,79,일반 영토지역,4,5,2,자원 토지,14,향신료
2844,79,일반 영토지역,5,5,2,자원 토지,15,차
2845,80,일반 영토지역,0,0,1,일반 토지,0,None
2846,80,일반 영토지역,1,0,2,자원 토지,1,철
2847,80,일반 영토지역,2,0,2,자원 토지,2,구리
2848,80,일반 영토지역,3,0,1,일반 토지,0,None
2849,80,일반 영토지역,4,0,1,일반 토지,0,None
2850,80,일반 영토지역,5,0,1,일반 토지,0,None
2851,80,일반 영토지역,0,1,2,자원 토지,3,석탄
2852,80,일반 영토지역,1,1,1,일반 토지,0,None
2853,80,일반 영토지역,2,1,1,일반 토지,0,None
2854,80,일반 영토지역,3,1,2,자원 토지,4,석재
2855,80,일반 영토지역,4,1,1,일반 토지,0,None
2856,80,일반 영토지역,5,1,2,자원 토지,5,나무
2857,80,일반 영토지역,0,2,1,일반 토지,0,None
2858,80,일반 영토지역,1,2,1,일반 토지,0,None
2859,80,일반 영토지역,2,2,1,일반 토지,0,None
2860,80,일반 영토지역,3,2,1,일반 토지,0,None
2861,80,일반 영토지역,4,2,2,자원 토지,6,쌀
2862,80,일반 영토지역,5,2,1,일반 토지,0,None
2863,80,일반 영토지역,0,3,1,일반 토지,0,None
2864,80,일반 영토지역,1,3,2,자원 토지,7,보리
2865,80,일반 영토지역,2,3,1,일반 토지,0,None
2866,80,일반 영토지역,3,3,1,일반 토지,0,None
2867,80,일반 영토지역,4,3,2,자원 토지,8,밀
2868,80,일반 영토지역,5,3,2,자원 토지,9,감자
2869,80,일반 영토지역,0,4,1,일반 토지,0,None
2870,80,일반 영토지역,1,4,1,일반 토지,0,None
2871,80,일반 영토지역,2,4,2,자원 토지,10,옥수수
2872,80,일반 영토지역,3,4,1,일반 토지,0,None
2873,80,일반 영토지역,4,4,2,자원 토지,11,금
2874,80,일반 영토지역,5,4,1,일반 토지,0,None
2875,80,일반 영토지역,0,5,1,일반 토지,0,None
2876,80,일반 영토지역,1,5,2,자원 토지,12,은
2877,80,일반 영토지역,2,5,1,일반 토지,0,None
2878,80,일반 영토지역,3,5,2,자원 토지,13,진주
2879,80,일반 영토지역,4,5,2,자원 토지,14,향신료
2880,80,일반 영토지역,5,5,2,자원 토지,15,차
2881,81,일반 영토지역,0,0,1,일반 토지,0,None
2882,81,일반 영토지역,1,0,2,자원 토지,1,철
2883,81,일반 영토지역,2,0,2,자원 토지,2,구리
2884,81,일반 영토지역,3,0,1,일반 토지,0,None
2885,81,일반 영토지역,4,0,1,일반 토지,0,None
2886,81,일반 영토지역,5,0,1,일반 토지,0,None
2887,81,일반 영토지역,0,1,2,자원 토지,3,석탄
2888,81,일반 영토지역,1,1,1,일반 토지,0,None
2889,81,일반 영토지역,2,1,1,일반 토지,0,None
2890,81,일반 영토지역,3,1,2,자원 토지,4,석재
2891,81,일반 영토지역,4,1,1,일반 토지,0,None
2892,81,일반 영토지역,5,1,2,자원 토지,5,나무
2893,81,일반 영토지역,0,2,1,일반 토지,0,None
2894,81,일반 영토지역,1,2,1,일반 토지,0,None
2895,81,일반 영토지역,2,2,1,일반 토지,0,None
2896,81,일반 영토지역,3,2,1,일반 토지,0,None
2897,81,일반 영토지역,4,2,2,자원 토지,6,쌀
2898,81,일반 영토지역,5,2,1,일반 토지,0,None
2899,81,일반 영토지역,0,3,1,일반 토지,0,None
2900,81,일반 영토지역,1,3,2,자원 토지,7,보리
2901,81,일반 영토지역,2,3,1,일반 토지,0,None
2902,81,일반 영토지역,3,3,1,일반 토지,0,None
2903,81,일반 영토지역,4,3,2,자원 토지,8,밀
2904,81,일반 영토지역,5,3,2,자원 토지,9,감자
2905,81,일반 영토지역,0,4,1,일반 토지,0,None
2906,81,일반 영토지역,1,4,1,일반 토지,0,None
2907,81,일반 영토지역,2,4,2,자원 토지,10,옥수수
2908,81,일반 영토지역,3,4,1,일반 토지,0,None
2909,81,일반 영토지역,4,4,2,자원 토지,11,금
2910,81,일반 영토지역,5,4,1,일반 토지,0,None
2911,81,일반 영토지역,0,5,1,일반 토지,0,None
2912,81,일반 영토지역,1,5,2,자원 토지,12,은
2913,81,일반 영토지역,2,5,1,일반 토지,0,None
2914,81,일반 영토지역,3,5,2,자원 토지,13,진주
2915,81,일반 영토지역,4,5,2,자원 토지,14,향신료
2916,81,일반 영토지역,5,5,2,자원 토지,15,차
2917,82,일반 영토지역,0,0,1,일반 토지,0,None
2918,82,일반 영토지역,1,0,2,자원 토지,1,철
2919,82,일반 영토지역,2,0,2,자원 토지,2,구리
2920,82,일반 영토지역,3,0,1,일반 토지,0,None
2921,82,일반 영토지역,4,0,1,일반 토지,0,None
2922,82,일반 영토지역,5,0,1,일반 토지,0,None
2923,82,일반 영토지역,0,1,2,자원 토지,3,석탄
2924,82,일반 영토지역,1,1,1,일반 토지,0,None
2925,82,일반 영토지역,2,1,1,일반 토지,0,None
2926,82,일반 영토지역,3,1,2,자원 토지,4,석재
2927,82,일반 영토지역,4,1,1,일반 토지,0,None
2928,82,일반 영토지역,5,1,2,자원 토지,5,나무
2929,82,일반 영토지역,0,2,1,일반 토지,0,None
2930,82,일반 영토지역,1,2,1,일반 토지,0,None
2931,82,일반 영토지역,2,2,1,일반 토지,0,None
2932,82,일반 영토지역,3,2,1,일반 토지,0,None
2933,82,일반 영토지역,4,2,2,자원 토지,6,쌀
2934,82,일반 영토지역,5,2,1,일반 토지,0,None
2935,82,일반 영토지역,0,3,1,일반 토지,0,None
2936,82,일반 영토지역,1,3,2,자원 토지,7,보리
2937,82,일반 영토지역,2,3,1,일반 토지,0,None
2938,82,일반 영토지역,3,3,1,일반 토지,0,None
2939,82,일반 영토지역,4,3,2,자원 토지,8,밀
2940,82,일반 영토지역,5,3,2,자원 토지,9,감자
2941,82,일반 영토지역,0,4,1,일반 토지,0,None
2942,82,일반 영토지역,1,4,1,일반 토지,0,None
2943,82,일반 영토지역,2,4,2,자원 토지,10,옥수수
2944,82,일반 영토지역,3,4,1,일반 토지,0,None
2945,82,일반 영토지역,4,4,2,자원 토지,11,금
2946,82,일반 영토지역,5,4,1,일반 토지,0,None
2947,82,일반 영토지역,0,5,1,일반 토지,0,None
2948,82,일반 영토지역,1,5,2,자원 토지,12,은
2949,82,일반 영토지역,2,5,1,일반 토지,0,None
2950,82,일반 영토지역,3,5,2,자원 토지,13,진주
2951,82,일반 영토지역,4,5,2,자원 토지,14,향신료
2952,82,일반 영토지역,5,5,2,자원 토지,15,차
2953,83,일반 영토지역,0,0,1,일반 토지,0,None
2954,83,일반 영토지역,1,0,2,자원 토지,1,철
2955,83,일반 영토지역,2,0,2,자원 토지,2,구리
2956,83,일반 영토지역,3,0,1,일반 토지,0,None
2957,83,일반 영토지역,4,0,1,일반 토지,0,None
2958,83,일반 영토지역,5,0,1,일반 토지,0,None
2959,83,일반 영토지역,0,1,2,자원 토지,3,석탄
2960,83,일반 영토지역,1,1,1,일반 토지,0,None
2961,83,일반 영토지역,2,1,1,일반 토지,0,None
2962,83,일반 영토지역,3,1,2,자원 토지,4,석재
2963,83,일반 영토지역,4,1,1,일반 토지,0,None
2964,83,일반 영토지역,5,1,2,자원 토지,5,나무
2965,83,일반 영토지역,0,2,1,일반 토지,0,None
2966,83,일반 영토지역,1,2,1,일반 토지,0,None
2967,83,일반 영토지역,2,2,1,일반 토지,0,None
2968,83,일반 영토지역,3,2,1,일반 토지,0,None
2969,83,일반 영토지역,4,2,2,자원 토지,6,쌀
2970,83,일반 영토지역,5,2,1,일반 토지,0,None
2971,83,일반 영토지역,0,3,1,일반 토지,0,None
2972,83,일반 영토지역,1,3,2,자원 토지,7,보리
2973,83,일반 영토지역,2,3,1,일반 토지,0,None
2974,83,일반 영토지역,3,3,1,일반 토지,0,None
2975,83,일반 영토지역,4,3,2,자원 토지,8,밀
2976,83,일반 영토지역,5,3,2,자원 토지,9,감자
2977,83,일반 영토지역,0,4,1,일반 토지,0,None
2978,83,일반 영토지역,1,4,1,일반 토지,0,None
2979,83,일반 영토지역,2,4,2,자원 토지,10,옥수수
2980,83,일반 영토지역,3,4,1,일반 토지,0,None
2981,83,일반 영토지역,4,4,2,자원 토지,11,금
2982,83,일반 영토지역,5,4,1,일반 토지,0,None
2983,83,일반 영토지역,0,5,1,일반 토지,0,None
2984,83,일반 영토지역,1,5,2,자원 토지,12,은
2985,83,일반 영토지역,2,5,1,일반 토지,0,None
2986,83,일반 영토지역,3,5,2,자원 토지,13,진주
2987,83,일반 영토지역,4,5,2,자원 토지,14,향신료
2988,83,일반 영토지역,5,5,2,자원 토지,15,차
2989,84,Not Used,0,0,,Not Used,0,None
2990,84,Not Used,1,0,,Not Used,0,None
2991,84,Not Used,2,0,,Not Used,0,None
2992,84,Not Used,3,0,,Not Used,0,None
2993,84,Not Used,4,0,,Not Used,0,None
2994,84,Not Used,5,0,,Not Used,0,None
2995,84,Not Used,0,1,,Not Used,0,None
2996,84,Not Used,1,1,,Not Used,0,None
2997,84,Not Used,2,1,,Not Used,0,None
2998,84,Not Used,3,1,,Not Used,0,None
2999,84,Not Used,4,1,,Not Used,0,None
3000,84,Not Used,5,1,,Not Used,0,None
3001,84,Not Used,0,2,,Not Used,0,None
3002,84,Not Used,1,2,,Not Used,0,None
3003,84,Not Used,2,2,,Not Used,0,None
3004,84,Not Used,3,2,,Not Used,0,None
3005,84,Not Used,4,2,,Not Used,0,None
3006,84,Not Used,5,2,,Not Used,0,None
3007,84,Not Used,0,3,,Not Used,0,None
3008,84,Not Used,1,3,,Not Used,0,None
3009,84,Not Used,2,3,,Not Used,0,None
3010,84,Not Used,3,3,,Not Used,0,None
3011,84,Not Used,4,3,,Not Used,0,None
3012,84,Not Used,5,3,,Not Used,0,None
3013,84,Not Used,0,4,,Not Used,0,None
3014,84,Not Used,1,4,,Not Used,0,None
3015,84,Not Used,2,4,,Not Used,0,None
3016,84,Not Used,3,4,,Not Used,0,None
3017,84,Not Used,4,4,,Not Used,0,None
3018,84,Not Used,5,4,,Not Used,0,None
3019,84,Not Used,0,5,,Not Used,0,None
3020,84,Not Used,1,5,,Not Used,0,None
3021,84,Not Used,2,5,,Not Used,0,None
3022,84,Not Used,3,5,,Not Used,0,None
3023,84,Not Used,4,5,,Not Used,0,None
3024,84,Not Used,5,5,,Not Used,0,None
3025,85,Not Used,0,0,,Not Used,0,None
3026,85,Not Used,1,0,,Not Used,0,None
3027,85,Not Used,2,0,,Not Used,0,None
3028,85,Not Used,3,0,,Not Used,0,None
3029,85,Not Used,4,0,,Not Used,0,None
3030,85,Not Used,5,0,,Not Used,0,None
3031,85,Not Used,0,1,,Not Used,0,None
3032,85,Not Used,1,1,,Not Used,0,None
3033,85,Not Used,2,1,,Not Used,0,None
3034,85,Not Used,3,1,,Not Used,0,None
3035,85,Not Used,4,1,,Not Used,0,None
3036,85,Not Used,5,1,,Not Used,0,None
3037,85,Not Used,0,2,,Not Used,0,None
3038,85,Not Used,1,2,,Not Used,0,None
3039,85,Not Used,2,2,,Not Used,0,None
3040,85,Not Used,3,2,,Not Used,0,None
3041,85,Not Used,4,2,,Not Used,0,None
3042,85,Not Used,5,2,,Not Used,0,None
3043,85,Not Used,0,3,,Not Used,0,None
3044,85,Not Used,1,3,,Not Used,0,None
3045,85,Not Used,2,3,,Not Used,0,None
3046,85,Not Used,3,3,,Not Used,0,None
3047,85,Not Used,4,3,,Not Used,0,None
3048,85,Not Used,5,3,,Not Used,0,None
3049,85,Not Used,0,4,,Not Used,0,None
3050,85,Not Used,1,4,,Not Used,0,None
3051,85,Not Used,2,4,,Not Used,0,None
3052,85,Not Used,3,4,,Not Used,0,None
3053,85,Not Used,4,4,,Not Used,0,None
3054,85,Not Used,5,4,,Not Used,0,None
3055,85,Not Used,0,5,,Not Used,0,None
3056,85,Not Used,1,5,,Not Used,0,None
3057,85,Not Used,2,5,,Not Used,0,None
3058,85,Not Used,3,5,,Not Used,0,None
3059,85,Not Used,4,5,,Not Used,0,None
3060,85,Not Used,5,5,,Not Used,0,None
3061,86,일반 영토지역,0,0,1,일반 토지,0,None
3062,86,일반 영토지역,1,0,2,자원 토지,1,철
3063,86,일반 영토지역,2,0,2,자원 토지,2,구리
3064,86,일반 영토지역,3,0,1,일반 토지,0,None
3065,86,일반 영토지역,4,0,1,일반 토지,0,None
3066,86,일반 영토지역,5,0,1,일반 토지,0,None
3067,86,일반 영토지역,0,1,2,자원 토지,3,석탄
3068,86,일반 영토지역,1,1,1,일반 토지,0,None
3069,86,일반 영토지역,2,1,1,일반 토지,0,None
3070,86,일반 영토지역,3,1,2,자원 토지,4,석재
3071,86,일반 영토지역,4,1,1,일반 토지,0,None
3072,86,일반 영토지역,5,1,2,자원 토지,5,나무
3073,86,일반 영토지역,0,2,1,일반 토지,0,None
3074,86,일반 영토지역,1,2,1,일반 토지,0,None
3075,86,일반 영토지역,2,2,1,일반 토지,0,None
3076,86,일반 영토지역,3,2,1,일반 토지,0,None
3077,86,일반 영토지역,4,2,2,자원 토지,6,쌀
3078,86,일반 영토지역,5,2,1,일반 토지,0,None
3079,86,일반 영토지역,0,3,1,일반 토지,0,None
3080,86,일반 영토지역,1,3,2,자원 토지,7,보리
3081,86,일반 영토지역,2,3,1,일반 토지,0,None
3082,86,일반 영토지역,3,3,1,일반 토지,0,None
3083,86,일반 영토지역,4,3,2,자원 토지,8,밀
3084,86,일반 영토지역,5,3,2,자원 토지,9,감자
3085,86,일반 영토지역,0,4,1,일반 토지,0,None
3086,86,일반 영토지역,1,4,1,일반 토지,0,None
3087,86,일반 영토지역,2,4,2,자원 토지,10,옥수수
3088,86,일반 영토지역,3,4,1,일반 토지,0,None
3089,86,일반 영토지역,4,4,2,자원 토지,11,금
3090,86,일반 영토지역,5,4,1,일반 토지,0,None
3091,86,일반 영토지역,0,5,1,일반 토지,0,None
3092,86,일반 영토지역,1,5,2,자원 토지,12,은
3093,86,일반 영토지역,2,5,1,일반 토지,0,None
3094,86,일반 영토지역,3,5,2,자원 토지,13,진주
3095,86,일반 영토지역,4,5,2,자원 토지,14,향신료
3096,86,일반 영토지역,5,5,2,자원 토지,15,차
3097,87,일반 영토지역,0,0,1,일반 토지,0,None
3098,87,일반 영토지역,1,0,2,자원 토지,1,철
3099,87,일반 영토지역,2,0,2,자원 토지,2,구리
3100,87,일반 영토지역,3,0,1,일반 토지,0,None
3101,87,일반 영토지역,4,0,1,일반 토지,0,None
3102,87,일반 영토지역,5,0,1,일반 토지,0,None
3103,87,일반 영토지역,0,1,2,자원 토지,3,석탄
3104,87,일반 영토지역,1,1,1,일반 토지,0,None
3105,87,일반 영토지역,2,1,1,일반 토지,0,None
3106,87,일반 영토지역,3,1,2,자원 토지,4,석재
3107,87,일반 영토지역,4,1,1,일반 토지,0,None
3108,87,일반 영토지역,5,1,2,자원 토지,5,나무
3109,87,일반 영토지역,0,2,1,일반 토지,0,None
3110,87,일반 영토지역,1,2,1,일반 토지,0,None
3111,87,일반 영토지역,2,2,1,일반 토지,0,None
3112,87,일반 영토지역,3,2,1,일반 토지,0,None
3113,87,일반 영토지역,4,2,2,자원 토지,6,쌀
3114,87,일반 영토지역,5,2,1,일반 토지,0,None
3115,87,일반 영토지역,0,3,1,일반 토지,0,None
3116,87,일반 영토지역,1,3,2,자원 토지,7,보리
3117,87,일반 영토지역,2,3,1,일반 토지,0,None
3118,87,일반 영토지역,3,3,1,일반 토지,0,None
3119,87,일반 영토지역,4,3,2,자원 토지,8,밀
3120,87,일반 영토지역,5,3,2,자원 토지,9,감자
3121,87,일반 영토지역,0,4,1,일반 토지,0,None
3122,87,일반 영토지역,1,4,1,일반 토지,0,None
3123,87,일반 영토지역,2,4,2,자원 토지,10,옥수수
3124,87,일반 영토지역,3,4,1,일반 토지,0,None
3125,87,일반 영토지역,4,4,2,자원 토지,11,금
3126,87,일반 영토지역,5,4,1,일반 토지,0,None
3127,87,일반 영토지역,0,5,1,일반 토지,0,None
3128,87,일반 영토지역,1,5,2,자원 토지,12,은
3129,87,일반 영토지역,2,5,1,일반 토지,0,None
3130,87,일반 영토지역,3,5,2,자원 토지,13,진주
3131,87,일반 영토지역,4,5,2,자원 토지,14,향신료
3132,87,일반 영토지역,5,5,2,자원 토지,15,차
3133,88,일반 영토지역,0,0,1,일반 토지,0,None
3134,88,일반 영토지역,1,0,2,자원 토지,1,철
3135,88,일반 영토지역,2,0,2,자원 토지,2,구리
3136,88,일반 영토지역,3,0,1,일반 토지,0,None
3137,88,일반 영토지역,4,0,1,일반 토지,0,None
3138,88,일반 영토지역,5,0,1,일반 토지,0,None
3139,88,일반 영토지역,0,1,2,자원 토지,3,석탄
3140,88,일반 영토지역,1,1,1,일반 토지,0,None
3141,88,일반 영토지역,2,1,1,일반 토지,0,None
3142,88,일반 영토지역,3,1,2,자원 토지,4,석재
3143,88,일반 영토지역,4,1,1,일반 토지,0,None
3144,88,일반 영토지역,5,1,2,자원 토지,5,나무
3145,88,일반 영토지역,0,2,1,일반 토지,0,None
3146,88,일반 영토지역,1,2,1,일반 토지,0,None
3147,88,일반 영토지역,2,2,1,일반 토지,0,None
3148,88,일반 영토지역,3,2,1,일반 토지,0,None
3149,88,일반 영토지역,4,2,2,자원 토지,6,쌀
3150,88,일반 영토지역,5,2,1,일반 토지,0,None
3151,88,일반 영토지역,0,3,1,일반 토지,0,None
3152,88,일반 영토지역,1,3,2,자원 토지,7,보리
3153,88,일반 영토지역,2,3,1,일반 토지,0,None
3154,88,일반 영토지역,3,3,1,일반 토지,0,None
3155,88,일반 영토지역,4,3,2,자원 토지,8,밀
3156,88,일반 영토지역,5,3,2,자원 토지,9,감자
3157,88,일반 영토지역,0,4,1,일반 토지,0,None
3158,88,일반 영토지역,1,4,1,일반 토지,0,None
3159,88,일반 영토지역,2,4,2,자원 토지,10,옥수수
3160,88,일반 영토지역,3,4,1,일반 토지,0,None
3161,88,일반 영토지역,4,4,2,자원 토지,11,금
3162,88,일반 영토지역,5,4,1,일반 토지,0,None
3163,88,일반 영토지역,0,5,1,일반 토지,0,None
3164,88,일반 영토지역,1,5,2,자원 토지,12,은
3165,88,일반 영토지역,2,5,1,일반 토지,0,None
3166,88,일반 영토지역,3,5,2,자원 토지,13,진주
3167,88,일반 영토지역,4,5,2,자원 토지,14,향신료
3168,88,일반 영토지역,5,5,2,자원 토지,15,차
3169,89,일반 영토지역,0,0,1,일반 토지,0,None
3170,89,일반 영토지역,1,0,2,자원 토지,1,철
3171,89,일반 영토지역,2,0,2,자원 토지,2,구리
3172,89,일반 영토지역,3,0,1,일반 토지,0,None
3173,89,일반 영토지역,4,0,1,일반 토지,0,None
3174,89,일반 영토지역,5,0,1,일반 토지,0,None
3175,89,일반 영토지역,0,1,2,자원 토지,3,석탄
3176,89,일반 영토지역,1,1,1,일반 토지,0,None
3177,89,일반 영토지역,2,1,1,일반 토지,0,None
3178,89,일반 영토지역,3,1,2,자원 토지,4,석재
3179,89,일반 영토지역,4,1,1,일반 토지,0,None
3180,89,일반 영토지역,5,1,2,자원 토지,5,나무
3181,89,일반 영토지역,0,2,1,일반 토지,0,None
3182,89,일반 영토지역,1,2,1,일반 토지,0,None
3183,89,일반 영토지역,2,2,1,일반 토지,0,None
3184,89,일반 영토지역,3,2,1,일반 토지,0,None
3185,89,일반 영토지역,4,2,2,자원 토지,6,쌀
3186,89,일반 영토지역,5,2,1,일반 토지,0,None
3187,89,일반 영토지역,0,3,1,일반 토지,0,None
3188,89,일반 영토지역,1,3,2,자원 토지,7,보리
3189,89,일반 영토지역,2,3,1,일반 토지,0,None
3190,89,일반 영토지역,3,3,1,일반 토지,0,None
3191,89,일반 영토지역,4,3,2,자원 토지,8,밀
3192,89,일반 영토지역,5,3,2,자원 토지,9,감자
3193,89,일반 영토지역,0,4,1,일반 토지,0,None
3194,89,일반 영토지역,1,4,1,일반 토지,0,None
3195,89,일반 영토지역,2,4,2,자원 토지,10,옥수수
3196,89,일반 영토지역,3,4,1,일반 토지,0,None
3197,89,일반 영토지역,4,4,2,자원 토지,11,금
3198,89,일반 영토지역,5,4,1,일반 토지,0,None
3199,89,일반 영토지역,0,5,1,일반 토지,0,None
3200,89,일반 영토지역,1,5,2,자원 토지,12,은
3201,89,일반 영토지역,2,5,1,일반 토지,0,None
3202,89,일반 영토지역,3,5,2,자원 토지,13,진주
3203,89,일반 영토지역,4,5,2,자원 토지,14,향신료
3204,89,일반 영토지역,5,5,2,자원 토지,15,차
3205,90,일반 영토지역,0,0,1,일반 토지,0,None
3206,90,일반 영토지역,1,0,2,자원 토지,1,철
3207,90,일반 영토지역,2,0,2,자원 토지,2,구리
3208,90,일반 영토지역,3,0,1,일반 토지,0,None
3209,90,일반 영토지역,4,0,1,일반 토지,0,None
3210,90,일반 영토지역,5,0,1,일반 토지,0,None
3211,90,일반 영토지역,0,1,2,자원 토지,3,석탄
3212,90,일반 영토지역,1,1,1,일반 토지,0,None
3213,90,일반 영토지역,2,1,1,일반 토지,0,None
3214,90,일반 영토지역,3,1,2,자원 토지,4,석재
